390,-3.38968
391,-3.30297
392,-3.21719
393,-3.13253
394,-3.04918
395,-2.96731
396,-2.88712
397,-2.80878
398,-2.73248
399,-2.65841
400,-2.58674
401,-2.51758
402,-2.45076
403,-2.38601
404,-2.32307
405,-2.26168
406,-2.20169
407,-2.14339
408,-2.08715
409,-2.03337
410,-1.98242
411,-1.93455
412,-1.88945
413,-1.84666
414,-1.80574
415,-1.76625
416,-1.72786
417,-1.69071
418,-1.65503
419,-1.62106
420,-1.58903
421,-1.55907
422,-1.53084
423,-1.50392
424,-1.47787
425,-1.45228
426,-1.42681
427,-1.40152
428,-1.37654
429,-1.35201
430,-1.32807
431,-1.30480
432,-1.28223
433,-1.26032
434,-1.23906
435,-1.21843
436,-1.19845
437,-1.17919
438,-1.16076
439,-1.14326
440,-1.12678
441,-1.11135
442,-1.09671
443,-1.08257
444,-1.06861
445,-1.05450
446,-1.04006
447,-1.02544
448,-1.01094
449,-0.99682
450,-0.98337
451,-0.97076
452,-0.95874
453,-0.94692
454,-0.93497
455,-0.92249
456,-0.90921
457,-0.89516
458,-0.88043
459,-0.86513
460,-0.84937
461,-0.83327
462,-0.81701
463,-0.80079
464,-0.78479
465,-0.76920
466,-0.75418
467,-0.73971
468,-0.72574
469,-0.71218
470,-0.69900
471,-0.68612
472,-0.67346
473,-0.66094
474,-0.64846
475,-0.63593
476,-0.62329
477,-0.61052
478,-0.59762
479,-0.58461
480,-0.57150
481,-0.55830
482,-0.54515
483,-0.53217
484,-0.51952
485,-0.50732
486,-0.49565
487,-0.48430
488,-0.47298
489,-0.46140
490,-0.44928
491,-0.43641
492,-0.42298
493,-0.40927
494,-0.39556
495,-0.38214
496,-0.36921
497,-0.35672
498,-0.34454
499,-0.33252
500,-0.32053
501,-0.30846
502,-0.29635
503,-0.28424
504,-0.27221
505,-0.26032
506,-0.24862
507,-0.23714
508,-0.22590
509,-0.21493
510,-0.20424
511,-0.19384
512,-0.18370
513,-0.17374
514,-0.16391
515,-0.15414
516,-0.14441
517,-0.13484
518,-0.12557
519,-0.11676
520,-0.10856
521,-0.10109
522,-0.09428
523,-0.08806
524,-0.08231
525,-0.07694
526,-0.07188
527,-0.06708
528,-0.06252
529,-0.05819
530,-0.05406
531,-0.05011
532,-0.04626
533,-0.04245
534,-0.03860
535,-0.03462
536,-0.03048
537,-0.02628
538,-0.02217
539,-0.01829
540,-0.01478
541,-0.01178
542,-0.00929
543,-0.00732
544,-0.00587
545,-0.00494
546,-0.00449
547,-0.00437
548,-0.00438
549,-0.00433
550,-0.00404
551,-0.00336
552,-0.00245
553,-0.00147
554,-0.00062
555,-0.00010
556,-0.00002
557,-0.00034
558,-0.00092
559,-0.00166
560,-0.00243
561,-0.00315
562,-0.00386
563,-0.00463
564,-0.00554
565,-0.00665
566,-0.00801
567,-0.00963
568,-0.01149
569,-0.01359
570,-0.01590
571,-0.01843
572,-0.02125
573,-0.02443
574,-0.02804
575,-0.03215
576,-0.03678
577,-0.04177
578,-0.04690
579,-0.05196
580,-0.05674
581,-0.06108
582,-0.06512
583,-0.06904
584,-0.07301
585,-0.07723
586,-0.08184
587,-0.08686
588,-0.09225
589,-0.09798
590,-0.10403
591,-0.11036
592,-0.11696
593,-0.12383
594,-0.13095
595,-0.13833
