1255, 300, 0 
1255, 301, 0 
1255, 302, 0 
1255, 303, 0 
1255, 304, 0 
1255, 305, 0 
1255, 306, 0.0110608 
1255, 307, 0.0272836 
1255, 308, 0.0460435 
1255, 309, 0.0625659 
1255, 310, 0.0751187 
1255, 311, 0.0836022 
1255, 312, 0.0881489 
1255, 313, 0.0913027 
1255, 314, 0.0961834 
1255, 315, 0.10407 
1255, 316, 0.114055 
1255, 317, 0.124528 
1255, 318, 0.133279 
1255, 319, 0.138754 
1255, 320, 0.140605 
1255, 321, 0.139661 
1255, 322, 0.137839 
1255, 323, 0.137271 
1255, 324, 0.138237 
1255, 325, 0.140228 
1255, 326, 0.142839 
1255, 327, 0.145157 
1255, 328, 0.145894 
1255, 329, 0.14542 
1255, 330, 0.144387 
1255, 331, 0.14315 
1255, 332, 0.142289 
1255, 333, 0.142345 
1255, 334, 0.143206 
1255, 335, 0.144796 
1255, 336, 0.146529 
1255, 337, 0.147837 
1255, 338, 0.148427 
1255, 339, 0.148365 
1255, 340, 0.147918 
1255, 341, 0.14818 
1255, 342, 0.149752 
1255, 343, 0.152867 
1255, 344, 0.15719 
1255, 345, 0.161943 
1255, 346, 0.166007 
1255, 347, 0.168808 
1255, 348, 0.170182 
1255, 349, 0.170528 
1255, 350, 0.170303 
1255, 351, 0.169602 
1255, 352, 0.168323 
1255, 353, 0.166404 
1255, 354, 0.163512 
1255, 355, 0.159596 
1255, 356, 0.155331 
1255, 357, 0.151347 
1255, 358, 0.147773 
1255, 359, 0.144757 
1255, 360, 0.142364 
1255, 361, 0.140149 
1255, 362, 0.137669 
1255, 363, 0.134758 
1255, 364, 0.131217 
1255, 365, 0.126757 
1255, 366, 0.121463 
1255, 367, 0.115656 
1255, 368, 0.109933 
1255, 369, 0.104981 
1255, 370, 0.101333 
1255, 371, 0.0989914 
1255, 372, 0.0976906 
1255, 373, 0.0967263 
1255, 374, 0.0953779 
1255, 375, 0.0931829 
1255, 376, 0.0901692 
1255, 377, 0.0864784 
1255, 378, 0.0824922 
1255, 379, 0.0783911 
